INT	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
11	新手大礼包	1	1	1	400000	0		1	2	200	0		1	7	20000	0		2	80010001	2	0		2	40040001	40	0		2	40030001	4	0		2	40030002	4	0		2	40030003	4	0																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
21	紫色伙伴碎片箱	2	2	30010100	2	2	100	2	30010101	2	2	100	2	30010006	2	2	100	2	30010007	2	2	100	2	30010008	2	2	100	2	30010024	2	2	100	2	30010027	2	2	100	2	30010035	2	2	100	2	30010036	2	2	100	2	30010042	2	2	100	2	30010049	2	2	100	2	30010052	2	2	100	2	30010053	2	2	100	2	30010055	2	2	100	2	30010057	2	2	100	2	30010059	2	2	100	2	30010062	2	2	100	2	30010066	2	2	100	2	30010067	2	2	100	2	30010069	2	2	100																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																				
22	橙色伙伴碎片箱	2	2	30010201	2	2	100	2	30010202	2	2	100	2	30010203	2	2	100	2	30010204	2	2	100	2	30010205	2	2	100	2	30010206	2	2	100	2	30010207	2	2	100	2	30010208	2	2	100	2	30010209	2	2	100	2	30010211	2	2	100	2	30010212	2	2	100																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																	
31	绿色装备箱	2	4	10101	0	0	100	4	20101	0	0	100	4	30101	0	0	100	4	40101	0	0	100	4	10102	0	0	100	4	20102	0	0	100	4	30102	0	0	100	4	40102	0	0	100	4	10103	0	0	100	4	20103	0	0	100	4	30103	0	0	100	4	40103	0	0	100	4	10104	0	0	100	4	20104	0	0	100	4	30104	0	0	100	4	40104	0	0	100	4	10105	0	0	100	4	20105	0	0	100	4	30105	0	0	100	4	40105	0	0	100	4	10106	0	0	100	4	20106	0	0	100	4	30106	0	0	100	4	40106	0	0	100	2	70010101	1	1	1000	2	70020101	1	1	1000	2	70030101	1	1	1000	2	70040101	1	1	1000	2	70010102	1	1	1000	2	70020102	1	1	1000	2	70030102	1	1	1000	2	70040102	1	1	1000	2	70010103	1	1	1000	2	70020103	1	1	1000	2	70030103	1	1	1000	2	70040103	1	1	1000	2	70010104	1	1	1000	2	70020104	1	1	1000	2	70030104	1	1	1000	2	70040104	1	1	1000	2	70010105	1	1	1000	2	70020105	1	1	1000	2	70030105	1	1	1000	2	70040105	1	1	1000	2	70010106	1	1	1000	2	70020106	1	1	1000	2	70030106	1	1	1000	2	70040106	1	1	1000																																																																																																																																																																																																																																																																																																																																																																								
32	蓝色装备箱	2	4	10201	0	0	100	4	20201	0	0	100	4	30201	0	0	100	4	40201	0	0	100	4	10202	0	0	100	4	20202	0	0	100	4	30202	0	0	100	4	40202	0	0	100	4	10203	0	0	100	4	20203	0	0	100	4	30203	0	0	100	4	40203	0	0	100	4	10204	0	0	100	4	20204	0	0	100	4	30204	0	0	100	4	40204	0	0	100	4	10205	0	0	100	4	20205	0	0	100	4	30205	0	0	100	4	40205	0	0	100	4	10206	0	0	100	4	20206	0	0	100	4	30206	0	0	100	4	40206	0	0	100	2	70010201	1	1	2000	2	70020201	1	1	2000	2	70030201	1	1	2000	2	70040201	1	1	2000	2	70010202	1	1	2000	2	70020202	1	1	2000	2	70030202	1	1	2000	2	70040202	1	1	2000	2	70010203	1	1	2000	2	70020203	1	1	2000	2	70030203	1	1	2000	2	70040203	1	1	2000	2	70010204	1	1	2000	2	70020204	1	1	2000	2	70030204	1	1	2000	2	70040204	1	1	2000	2	70010205	1	1	2000	2	70020205	1	1	2000	2	70030205	1	1	2000	2	70040205	1	1	2000	2	70010206	1	1	2000	2	70020206	1	1	2000	2	70030206	1	1	2000	2	70040206	1	1	2000	2	70010101	1	1	2000	2	70020101	1	1	2000	2	70030101	1	1	2000	2	70040101	1	1	2000	2	70010102	1	1	2000	2	70020102	1	1	2000	2	70030102	1	1	2000	2	70040102	1	1	2000	2	70010103	1	1	2000	2	70020103	1	1	2000	2	70030103	1	1	2000	2	70040103	1	1	2000	2	70010104	1	1	2000	2	70020104	1	1	2000	2	70030104	1	1	2000	2	70040104	1	1	2000	2	70010105	1	1	2000	2	70020105	1	1	2000	2	70030105	1	1	2000	2	70040105	1	1	2000	2	70010106	1	1	2000	2	70020106	1	1	2000	2	70030106	1	1	2000	2	70040106	1	1	2000																																																																																																																																																																																																																																																
33	紫色装备箱	2	4	10301	0	0	100	4	20301	0	0	100	4	30301	0	0	100	4	40301	0	0	100	4	10302	0	0	100	4	20302	0	0	100	4	30302	0	0	100	4	40302	0	0	100	4	10303	0	0	100	4	20303	0	0	100	4	30303	0	0	100	4	40303	0	0	100	4	10304	0	0	100	4	20304	0	0	100	4	30304	0	0	100	4	40304	0	0	100	4	10305	0	0	100	4	20305	0	0	100	4	30305	0	0	100	4	40305	0	0	100	4	10306	0	0	100	4	20306	0	0	100	4	30306	0	0	100	4	40306	0	0	100	2	70010301	1	1	10000	2	70020301	1	1	10000	2	70030301	1	1	10000	2	70040301	1	1	10000	2	70010302	1	1	10000	2	70020302	1	1	10000	2	70030302	1	1	10000	2	70040302	1	1	10000	2	70010303	1	1	10000	2	70020303	1	1	10000	2	70030303	1	1	10000	2	70040303	1	1	10000	2	70010304	1	1	10000	2	70020304	1	1	10000	2	70030304	1	1	10000	2	70040304	1	1	10000	2	70010305	1	1	10000	2	70020305	1	1	10000	2	70030305	1	1	10000	2	70040305	1	1	10000	2	70010306	1	1	10000	2	70020306	1	1	10000	2	70030306	1	1	10000	2	70040306	1	1	10000	2	70010201	1	1	10000	2	70020201	1	1	10000	2	70030201	1	1	10000	2	70040201	1	1	10000	2	70010202	1	1	10000	2	70020202	1	1	10000	2	70030202	1	1	10000	2	70040202	1	1	10000	2	70010203	1	1	10000	2	70020203	1	1	10000	2	70030203	1	1	10000	2	70040203	1	1	10000	2	70010204	1	1	10000	2	70020204	1	1	10000	2	70030204	1	1	10000	2	70040204	1	1	10000	2	70010205	1	1	10000	2	70020205	1	1	10000	2	70030205	1	1	10000	2	70040205	1	1	10000	2	70010206	1	1	10000	2	70020206	1	1	10000	2	70030206	1	1	10000	2	70040206	1	1	10000																																																																																																																																																																																																																																																
34	橙色装备箱	2	4	10401	0	0	100	4	20401	0	0	100	4	30401	0	0	100	4	40401	0	0	100	4	10402	0	0	100	4	20402	0	0	100	4	30402	0	0	100	4	40402	0	0	100	4	10403	0	0	100	4	20403	0	0	100	4	30403	0	0	100	4	40403	0	0	100	4	10404	0	0	100	4	20404	0	0	100	4	30404	0	0	100	4	40404	0	0	100	4	10405	0	0	100	4	20405	0	0	100	4	30405	0	0	100	4	40405	0	0	100	4	10406	0	0	100	4	20406	0	0	100	4	30406	0	0	100	4	40406	0	0	100	2	70010401	1	1	100000	2	70020401	1	1	100000	2	70030401	1	1	100000	2	70040401	1	1	100000	2	70010402	1	1	100000	2	70020402	1	1	100000	2	70030402	1	1	100000	2	70040402	1	1	100000	2	70010403	1	1	100000	2	70020403	1	1	100000	2	70030403	1	1	100000	2	70040403	1	1	100000	2	70010404	1	1	100000	2	70020404	1	1	100000	2	70030404	1	1	100000	2	70040404	1	1	100000	2	70010405	1	1	100000	2	70020405	1	1	100000	2	70030405	1	1	100000	2	70040405	1	1	100000	2	70010406	1	1	100000	2	70020406	1	1	100000	2	70030406	1	1	100000	2	70040406	1	1	100000	2	70010301	1	1	100000	2	70020301	1	1	100000	2	70030301	1	1	100000	2	70040301	1	1	100000	2	70010302	1	1	100000	2	70020302	1	1	100000	2	70030302	1	1	100000	2	70040302	1	1	100000	2	70010303	1	1	100000	2	70020303	1	1	100000	2	70030303	1	1	100000	2	70040303	1	1	100000	2	70010304	1	1	100000	2	70020304	1	1	100000	2	70030304	1	1	100000	2	70040304	1	1	100000	2	70010305	1	1	100000	2	70020305	1	1	100000	2	70030305	1	1	100000	2	70040305	1	1	100000	2	70010306	1	1	100000	2	70020306	1	1	100000	2	70030306	1	1	100000	2	70040306	1	1	100000																																																																																																																																																																																																																																																
51	初级军团箱	2	2	50070001	3	8	10000	4	10201	0	0	100	4	20201	0	0	100	4	30201	0	0	100	4	40201	0	0	100	4	10202	0	0	100	4	20202	0	0	100	4	30202	0	0	100	4	40202	0	0	100	4	10203	0	0	100	4	20203	0	0	100	4	30203	0	0	100	4	40203	0	0	100	4	10204	0	0	100	4	20204	0	0	100	4	30204	0	0	100	4	40204	0	0	100	4	10205	0	0	100	4	20205	0	0	100	4	30205	0	0	100	4	40205	0	0	100	4	10206	0	0	100	4	20206	0	0	100	4	30206	0	0	100	4	40206	0	0	100	2	70010201	1	1	2000	2	70020201	1	1	2000	2	70030201	1	1	2000	2	70040201	1	1	2000	2	70010202	1	1	2000	2	70020202	1	1	2000	2	70030202	1	1	2000	2	70040202	1	1	2000	2	70010203	1	1	2000	2	70020203	1	1	2000	2	70030203	1	1	2000	2	70040203	1	1	2000	2	70010204	1	1	2000	2	70020204	1	1	2000	2	70030204	1	1	2000	2	70040204	1	1	2000	2	70010205	1	1	2000	2	70020205	1	1	2000	2	70030205	1	1	2000	2	70040205	1	1	2000	2	70010206	1	1	2000	2	70020206	1	1	2000	2	70030206	1	1	2000	2	70040206	1	1	2000	2	70010101	1	1	2000	2	70020101	1	1	2000	2	70030101	1	1	2000	2	70040101	1	1	2000	2	70010102	1	1	2000	2	70020102	1	1	2000	2	70030102	1	1	2000	2	70040102	1	1	2000	2	70010103	1	1	2000	2	70020103	1	1	2000	2	70030103	1	1	2000	2	70040103	1	1	2000	2	70010104	1	1	2000	2	70020104	1	1	2000	2	70030104	1	1	2000	2	70040104	1	1	2000	2	70010105	1	1	2000	2	70020105	1	1	2000	2	70030105	1	1	2000	2	70040105	1	1	2000	2	70010106	1	1	2000	2	70020106	1	1	2000	2	70030106	1	1	2000	2	70040106	1	1	2000	2	60020011	1	1	1000	2	60020012	1	1	1000	2	60020013	1	1	1000	2	60020021	1	1	1000	2	60020022	1	1	1000	2	60020023	1	1	1000	2	60020031	1	1	1000	2	60020032	1	1	1000	2	60020033	1	1	1000	2	60020041	1	1	1000	2	60020042	1	1	1000	2	60020043	1	1	1000	2	60120011	1	1	1000	2	60120012	1	1	1000	2	60120013	1	1	1000																																																																																																																																																																
52	中级军团箱	2	2	50070001	5	15	50000	4	10301	0	0	100	4	20301	0	0	100	4	30301	0	0	100	4	40301	0	0	100	4	10302	0	0	100	4	20302	0	0	100	4	30302	0	0	100	4	40302	0	0	100	4	10303	0	0	100	4	20303	0	0	100	4	30303	0	0	100	4	40303	0	0	100	4	10304	0	0	100	4	20304	0	0	100	4	30304	0	0	100	4	40304	0	0	100	4	10305	0	0	100	4	20305	0	0	100	4	30305	0	0	100	4	40305	0	0	100	4	10306	0	0	100	4	20306	0	0	100	4	30306	0	0	100	4	40306	0	0	100	2	70010301	1	1	10000	2	70020301	1	1	10000	2	70030301	1	1	10000	2	70040301	1	1	10000	2	70010302	1	1	10000	2	70020302	1	1	10000	2	70030302	1	1	10000	2	70040302	1	1	10000	2	70010303	1	1	10000	2	70020303	1	1	10000	2	70030303	1	1	10000	2	70040303	1	1	10000	2	70010304	1	1	10000	2	70020304	1	1	10000	2	70030304	1	1	10000	2	70040304	1	1	10000	2	70010305	1	1	10000	2	70020305	1	1	10000	2	70030305	1	1	10000	2	70040305	1	1	10000	2	70010306	1	1	10000	2	70020306	1	1	10000	2	70030306	1	1	10000	2	70040306	1	1	10000	2	70010201	1	1	10000	2	70020201	1	1	10000	2	70030201	1	1	10000	2	70040201	1	1	10000	2	70010202	1	1	10000	2	70020202	1	1	10000	2	70030202	1	1	10000	2	70040202	1	1	10000	2	70010203	1	1	10000	2	70020203	1	1	10000	2	70030203	1	1	10000	2	70040203	1	1	10000	2	70010204	1	1	10000	2	70020204	1	1	10000	2	70030204	1	1	10000	2	70040204	1	1	10000	2	70010205	1	1	10000	2	70020205	1	1	10000	2	70030205	1	1	10000	2	70040205	1	1	10000	2	70010206	1	1	10000	2	70020206	1	1	10000	2	70030206	1	1	10000	2	70040206	1	1	10000	2	60030011	1	1	5000	2	60030012	1	1	5000	2	60030013	1	1	5000	2	60030014	1	1	5000	2	60030021	1	1	5000	2	60030022	1	1	5000	2	60030023	1	1	5000	2	60030024	1	1	5000	2	60030031	1	1	5000	2	60030032	1	1	5000	2	60030033	1	1	5000	2	60030034	1	1	5000	2	60030041	1	1	5000	2	60030042	1	1	5000	2	60030043	1	1	5000	2	60030044	1	1	5000	2	60130011	1	1	5000	2	60130012	1	1	5000	2	60130013	1	1	5000	2	60130014	1	1	5000																																																																																																																																							
53	高级军团箱	2	2	50070001	10	30	500000	4	10401	0	0	100	4	20401	0	0	100	4	30401	0	0	100	4	40401	0	0	100	4	10402	0	0	100	4	20402	0	0	100	4	30402	0	0	100	4	40402	0	0	100	4	10403	0	0	100	4	20403	0	0	100	4	30403	0	0	100	4	40403	0	0	100	4	10404	0	0	100	4	20404	0	0	100	4	30404	0	0	100	4	40404	0	0	100	4	10405	0	0	100	4	20405	0	0	100	4	30405	0	0	100	4	40405	0	0	100	4	10406	0	0	100	4	20406	0	0	100	4	30406	0	0	100	4	40406	0	0	100	2	70010401	1	1	100000	2	70020401	1	1	100000	2	70030401	1	1	100000	2	70040401	1	1	100000	2	70010402	1	1	100000	2	70020402	1	1	100000	2	70030402	1	1	100000	2	70040402	1	1	100000	2	70010403	1	1	100000	2	70020403	1	1	100000	2	70030403	1	1	100000	2	70040403	1	1	100000	2	70010404	1	1	100000	2	70020404	1	1	100000	2	70030404	1	1	100000	2	70040404	1	1	100000	2	70010405	1	1	100000	2	70020405	1	1	100000	2	70030405	1	1	100000	2	70040405	1	1	100000	2	70010406	1	1	100000	2	70020406	1	1	100000	2	70030406	1	1	100000	2	70040406	1	1	100000	2	70010301	1	1	100000	2	70020301	1	1	100000	2	70030301	1	1	100000	2	70040301	1	1	100000	2	70010302	1	1	100000	2	70020302	1	1	100000	2	70030302	1	1	100000	2	70040302	1	1	100000	2	70010303	1	1	100000	2	70020303	1	1	100000	2	70030303	1	1	100000	2	70040303	1	1	100000	2	70010304	1	1	100000	2	70020304	1	1	100000	2	70030304	1	1	100000	2	70040304	1	1	100000	2	70010305	1	1	100000	2	70020305	1	1	100000	2	70030305	1	1	100000	2	70040305	1	1	100000	2	70010306	1	1	100000	2	70020306	1	1	100000	2	70030306	1	1	100000	2	70040306	1	1	100000	2	60030011	1	1	50000	2	60030012	1	1	50000	2	60030013	1	1	50000	2	60030014	1	1	50000	2	60030021	1	1	50000	2	60030022	1	1	50000	2	60030023	1	1	50000	2	60030024	1	1	50000	2	60030031	1	1	50000	2	60030032	1	1	50000	2	60030033	1	1	50000	2	60030034	1	1	50000	2	60030041	1	1	50000	2	60030042	1	1	50000	2	60030043	1	1	50000	2	60030044	1	1	50000	2	60130011	1	1	5000	2	60130012	1	1	5000	2	60130013	1	1	5000	2	60130014	1	1	5000	2	60040011	1	1	50000	2	60040012	1	1	50000	2	60040013	1	1	50000	2	60040014	1	1	50000	2	60040015	1	1	50000	2	60040021	1	1	50000	2	60040022	1	1	50000	2	60040023	1	1	50000	2	60040024	1	1	50000	2	60040025	1	1	50000	2	60040031	1	1	50000	2	60040032	1	1	50000	2	60040033	1	1	50000	2	60040034	1	1	50000	2	60040035	1	1	50000	2	60040041	1	1	50000	2	60040042	1	1	50000	2	60040043	1	1	50000	2	60040044	1	1	50000	2	60040045	1	1	50000																																			
